0.064,None,-1.087944316688677,3.212949760054205,0.31788500040308476,-2.4021754918541576,3.19808200031955,0.3178849877182739,-1.7743083472751227,3.2064929110970057,0.3178849843023782,3.3475769480868838,-3.1699932925063647,0.31607987460342996,2.6625685118400666,-3.1704293923895666,0.31574547876681275,1.9014534300696262,-3.167837709121682,0.3173422806755716,1.1005392941668437,-3.1656859364749783,0.3161543054567592
0.128,None,-1.0880926686010477,3.2105755159717906,0.31532038961196307,-2.4014371331840647,3.1968605741154286,0.31725966192129484,-1.7738403709155268,3.205298450914563,0.3172598789259693,3.3490561645920525,-3.163236011353755,0.31571479665538343,2.6621911427118223,-3.1708227991761206,0.31548571018690924,1.901241077277753,-3.167007865900344,0.31681723869474115,1.1004202446118458,-3.165762374146632,0.31582861066755913
0.192,None,-1.0879671680761398,3.2126244025543795,0.3090902473459669,-2.396190826939951,3.2015443206327614,0.31254275727719266,-1.7731404670427933,3.210799675328154,0.3121601605564949,3.356418586357425,-3.1573098288552774,0.31102401626315795,2.661405458374141,-3.17691626936901,0.310737115115639,1.9005429226985175,-3.172622725186228,0.3118094794325966,1.099988877119224,-3.17174143376641,0.3110144360493177
0.256,None,-1.087480435841115,3.220552880828548,0.3060234070591945,-2.3921152144450035,3.207939837177558,0.30891826198157346,-1.773087671887117,3.2174022400417845,0.30858408910887686,3.3614201266168355,-3.156073145351978,0.3078256020234537,2.6612275482595145,-3.182533375227174,0.3076255693665133,1.9003787575957436,-3.178991719521131,0.3083478547561937,1.1000758662129018,-3.1775580136475874,0.307812198066912
0.32,None,-1.0871409569597368,3.226079790432448,0.30565953239644345,-2.385357648536962,3.2119833024258315,0.30750644933643034,-1.7735855188995606,3.221498182816811,0.30675778150244287,3.365569174404199,-3.156092172324202,0.3054562553996958,2.661646605559198,-3.1858864724014,0.30612618325399527,1.9008036297387407,-3.1829304349083345,0.30660228800107137,1.1006561914447395,-3.1810591231401637,0.3062494267278896
0.384,None,-1.086925211546336,3.229299754698051,0.30546606768419693,-2.3783305190753783,3.2143580369391436,0.3070169132289739,-1.7746119766926132,3.2238654302319687,0.3059046691103699,3.367706136798218,-3.156044981032036,0.30391259478283905,2.662628055714788,-3.1878082348275343,0.3054948967221314,1.901789202836254,-3.1852258900335824,0.3058040715232496,1.1017335936228074,-3.183062090497727,0.3055752800470458
0.448,None,-1.0866299341281547,3.231151852239216,0.3053708194402029,-2.3685268560831236,3.21602349191291,0.3076100939960611,-1.776322113690537,3.2252137504195524,0.3055373921964808,3.3671554755977726,-3.154074821699954,0.3033016436650961,2.6643129934576573,-3.188914859396404,0.30527367475930783,1.9034771169207327,-3.186576761701888,0.30547296882976943,1.1034761767302,-3.18420365247641,0.3053258759008516
0.512,None,-1.086201961128436,3.232177739230638,0.30533321516950485,-2.3610740558787495,3.2157799317538966,0.308952383030327,-1.7789080543639957,3.226019344097214,0.30540260944223707,3.36270471821011,-3.1505488396294643,0.3041843364474125,2.6668835319799546,-3.1896137901857067,0.3052337403174997,1.9060491178470023,-3.1874470963404766,0.3053616632269291,1.1060824231309005,-3.184902925654215,0.30526761785419126
0.5760000000000001,None,-1.0855595512032363,3.2326166937039744,0.3053322609300032,-2.361064796793501,3.215820937069964,0.3128735145508092,-1.7831225225071914,3.2264045296238213,0.3054125756180821,3.354389780232583,-3.146058713451516,0.3058350204915693,2.6710907108647204,-3.1900125575464333,0.3053048642554082,1.9102574142119475,-3.1879818355233907,0.3053867754723619,1.110310961432486,-3.1852642476231283,0.3053269358407029
0.64,None,-1.0845998371668872,3.2327632087095974,0.3053387692070625,-2.3647728126898206,3.2180546145995024,0.3143244562266039,-1.7890840761341074,3.226593920250193,0.3054682454689565,3.3422760224003443,-3.1378139041150908,0.3069960566592145,2.6770476415019187,-3.190314293898271,0.3053996751489678,1.916214248347951,-3.188404618994164,0.30545210282532925,1.1162815798548316,-3.1854941996375623,0.30541413606722756
